label,message
ham  ,"Hola, ¿qué pasa con esto? ¿Puedo enviar mi currículum a esta dirección?"
ham  ,"Sé dónde está el &lt;#&gt;, estaré allí alrededor de las 5"
ham  ,"Sí, ya terminé ahí..."
ham  ,Recuerda preguntarle a Alex por su pizza.
ham  ,No da..hoy también lo olvidé..
ham  ,"Ola podría responderte tal vez no hoy, pero le dije que puedes ser su enlace directo en los EE. UU. para conseguir los autos por los que oferta en línea, organizas el envío y obtienes una parte. ¿O tú? ¿Prefieres una sociedad en la que tú inviertes dinero en el envío y él se encarga del resto? ¿Tú? Pronto serías autosuficiente, no te preocupes?"
ham  ,"Para ser sincero, la razón por la que solo estoy presente cuando es hora de fumar es que, debido al gas, solo puedo permitirme estar presente cuando alguien me lo dice y, aparentemente, eso solo sucede cuando alguien quiere encender un cigarrillo."
ham  ,"¡Hola, mi amor! Llegué a casa y siempre pienso en ti, mi amor. Espero que estés pasando una linda visita, pero no puedo esperar a que regreses a casa conmigo... *beso*"
ham  ,Felicidades Kano... ¿dónde está la golosina maga?
ham  ,¿De quién estás hablando?
ham  ,Sí...
ham  ,De acuerdo...
ham  ,"¿Ya te despertaste? ¿Qué haces? ¿Nos recogerás más tarde, verdad? Voy a tomar la sq825, llego a las 7 am, algo así como 8. Puedes consultar la hora de llegada. Nos vemos pronto..."
ham  ,"Yunny, ahora estoy caminando por Citylink. Baja más rápido... Tengo mucha hambre..."
ham  ,"Sí, claro. ¿Accesorios?"
ham  ,"Hola, ¿has estado ingresando dinero en mi cuenta? Si es así, gracias. Me llevé una agradable sorpresa cuando consulté mi saldo. No recibo extractos de cuentas."
spam ,"Ganaste un Nokia 6230 y una cámara digital gratis. Esto es lo que obtienes cuando ganas nuestra subasta GRATIS. Para participar, envía NOKIA al 83383 ahora. POBOX114/14TCR/W1 16"
ham  ,Ok te lo enviaré en &lt;DECIMAL&gt; ok.
ham  ,¡Bognor es el lugar! Debería ser espléndido en esta época del año.
ham  ,"Sí, estoy en la oficina:)"
ham  ,"Lo siento, llamaré más tarde."
ham  ,El padre de Joy es John. Entonces John es el NOMBRE del padre de Joy. Mandan
ham  ,Ok. Solo pregunto por la película. ¿Quieres ver KTV Oso?
ham  ,Perdí tu número y estaba enviando mensajes de texto a tu antiguo número. Me pregunto por qué no he tenido noticias tuyas este año. Te deseo lo mejor en tu MCAT. Conseguí este número de mis amigos de Atlanta.
ham  ,"Lo siento, llamaré más tarde."
ham  ,"No sé, Lei... Podría estar comiendo con mis amigos... Si quieres comer, te espero hasta tarde."
ham  ,"Lo siento, llamaré más tarde."
spam ,Entrada GRATUITA a nuestro concurso semanal de £250. Simplemente envíe la palabra GANAR al 80086 AHORA. 18 Términos y condiciones www.txttowin.co.uk
ham  ,"Dilo lentamente. DIOS, TE AMO Y TE NECESITO, LIMPIA MI CORAZÓN CON TU SANGRE. Envíale esto a diez personas especiales y haz un milagro mañana. Hazlo, por favor, por favor hazlo..."
ham  ,¿Sabes cómo enviar archivos entre dos computadoras?
ham  ,"Mmmmm... ¡Me encantó despertar con tus palabras esta mañana! Yo también te extraño, mi amor. Espero que tu día transcurra bien y seas feliz. Espero que estemos juntos nuevamente."
ham  ,jay dice que pondrá en &lt;#&gt;
ham  ,¿Puedes entrar un segundo? Hay alguien aquí a quien quiero que veas.
ham  ,Así que el sol es una medicina contra el sueño.
ham  ,¿Qué te pasa? ¿Conseguiste trabajo y comenzaste a registrarte para la residencia permanente?
ham  ,"Sí, está bien..."
ham  ,Me alegro de que haya ido bien :) Ven a las 11 y así tendremos mucho tiempo antes de que Claire se vaya a trabajar.
ham  ,"Ok, disfrútalo. ¿Estás ahí en casa?"
ham  ,"¿Podrías enviarme un correo electrónico con todo lo que sepas sobre los familiares que vienen a dar a luz aquí? Todo lo que sepas sobre costos, riesgos, beneficios y cualquier otra cosa. Gracias."
ham  ,Haces lo que quieres
ham  ,Por eso tenemos que combinarlo todo... ¿cómo?
ham  ,El monto mensual no es tan terrible y no pagarás nada hasta 6 meses después de terminar la escuela.
ham  ,Hmmm:)¿Cuántos jugadores seleccionaste?
ham  ,"Dijeron que si iba a nevar, empezaría alrededor de las 8 o 9 p. m. de esta noche. Se prevé que se acumule una pulgada."
ham  ,"No lo sé. ¿Me lo puedes enviar? Además, ¿cómo está Mode?"
ham  ,Aiyo por favor ü ¿tienes tiempo? meh.
ham  ,Empaqueta bien todos tus programas
ham  ,"Ella es nuestra hermana. Pertenece a nuestra familia. Es la esperanza del mañana. Oremos por ella, que estaba destinada al incidente del tren de Shoranur. Tomemos nuestras manos juntas y alentadas por el amor y la preocupación por su dolor y pena. Por favor, únanse a esta cadena y pásenla. ALTO A LA VIOLENCIA CONTRA LAS MUJERES."
ham  ,"Entonces, ¿están pidiendo que vuelva a comprar esas pantuflas o que desaparezcan el año pasado?"
ham  ,"La empresa es muy buena, el ambiente es estupendo y la comida es muy buena :)"
spam ,"Text82228>> Obtenga más tonos de llamada, logotipos y juegos en www.txt82228.com. Preguntas: info@txt82228.co.uk"
ham  ,"Honestamente, acabo de preparar una deliciosa taza de té y dejé caer mis llaves dentro y me quemé los dedos al sacarlas."
ham  ,"Sí, pero no estoy estudiando surf. Hoy estoy en modo vago."
ham  ,Por favor envíeme :) mi amable consejo :-) por favor venga aquí y pruébelo:-)
ham  ,Ya terminé. Estoy ahí.
ham  ,"Está bien, estaré aquí esta noche."
ham  ,Üdame algo de tiempo para caminar hasta allí.
ham  ,"Llegaré en 20 minutos, ¿vale?"
spam ,"FreeMSG ¡Te han otorgado una mini CÁMARA DIGITAL GRATIS, solo responde SNAP para recoger tu premio! (¿Quieres darte de baja de quizclub? Detener 80122300p/wk SP:RWM Ph:08704050406)"
ham  ,Joder nena... ¿Qué te pasó? ¿Cómo es que nunca volviste?
spam ,Este mensaje es presentado por GMW Ltd. y no está relacionado con el sitio.
ham  ,"Algunos amigos quieren que los lleve a algún lugar, probablemente tomará un tiempo."
ham  ,"Yo también pienso demasiado rápido... Xy sugiere uno, no yo. Tú no quieres, está bien. Va a llover, ¿dónde está?"
ham  ,¿Aún estás recibiendo los productos?
ham  ,Y quizás algunos regalos
ham  ,"Sí, así que me iré quizás a las 7:00."
ham  ,K..k..yo también estoy bien:)¿cuándo terminarás el curso?
ham  ,Bajo el mar hay una roca. En la roca hay un sobre. En el sobre hay un papel. En el papel hay tres palabras...
ham  ,Le dije que tenía una cita con el médico la semana que viene. Ella cree que voy a morir. Le dije que era solo un chequeo. No había nada de qué preocuparse. Pero no me escuchó.
ham  ,¿Estás en tu habitación? Necesito un poco de ayuda.
ham  ,No quiero escuchar nada
ham  ,"Hola. Para mí no hay vacaciones el viernes. Espera, le preguntaré a mi superior y te lo diré."
ham  ,"En última instancia, el motivo es que debes lograrlo."
ham  ,De 5 a 2 solo mi horario de trabajo.
ham  ,… y no os preocupéis que terminaremos en marzo… ¡más o menos!
ham  ,"La casa está sobre el agua con un muelle, un barco amarrado con un presentador de noticias que incursiona en la flauta de jazz detrás del volante."
spam ,"¡Felicitaciones! ¡Ya tienes dos videoteléfonos móviles 3G! Llama al 09063458130 ahora mismo. Chatea por video con tus amigos, juega juegos Java, descarga música de Polyph, no te quedes sin conexión. bx420. ip4. 5we. 150p"
spam ,"¡Te enviaremos tu próximo video xxx increíble de PICSFREE1 y disfrútalo! Si un video no es suficiente para 2 días, envía un mensaje de texto con la palabra clave PICSFREE1 para obtener el siguiente video."
ham  ,¡Eso sí que va a arruinar tu tesis!
ham  ,En sch pero nunca te importa comer primero lor.
ham  ,"Hola, ¿qué pasa? ¿Has estado durmiendo toda la mañana?"
ham  ,Eh... pensé que el contrato vencía el 4 de octubre.
ham  ,No sé hasta cuando... Vamos a aprender pilates...
spam ,Estás suscrito al mejor servicio de contenido móvil del Reino Unido por £3 cada diez días hasta que envíes STOP al 83435. Línea de ayuda 08706091795.
ham  ,"Sí, estoy explicando los aspectos de seguridad y algunas otras cuestiones."
spam ,"¡3 TEXTOS DE TAROT GRATIS! ¡Descubre tu vida amorosa ahora! ¡PRUEBA 3 GRATIS! Envía un mensaje de texto con la palabra CHANCE al 85555 16 solamente. Después de 3 mensajes gratis, £1.50 cada uno"
ham  ,"Buenos días, hoy llego 1 hora tarde."
ham  ,"Hola, feliz cumpleaños. Hola, hola, hola, hola, hola, hola."
ham  ,Estaré fuera de la oficina y tomaré todo lo que esté allí.
ham  ,"Si no respondes, asumiré que sigues durmiendo y comenzaré a llamar y cosas así."
ham  ,"Está bien, nos vemos en un rato."
ham  ,Mi superior me dijo que el viernes es día libre para todos los demás departamentos excepto el nuestro :) así que será día libre para usted :) de todas formas llame a Waheed Fathima RRHH y confirme :)
spam ,¡Únete al servicio de dogging más cachondo del Reino Unido y podrás tener sexo esta noche! Solo tienes que registrarte y seguir las instrucciones. ¡Envía un mensaje de texto con la palabra ENTRY al 69888 ahora! Nyt.EC2A.3LP.msg@150p
ham  ,"Jaja, tengo que tomarlo. ¿Recuerdas que dije que mi tía Flow no me visitó durante 6 meses? Es porque me salieron quistes en los ovarios. El anticonceptivo oral es la única forma de reducirlos."
ham  ,Todavía estamos trabajando :) Es una casa muy pequeña.
ham  ,"Mi amigo acaba de llegar y dice que va a aumentar su pedido unos gramos (tiene $ &lt;#&gt; ), ¿cuándo puede llegar?"
ham  ,Mañana el horario sigue siendo el mismo porque tengo clase hasta las 6...
ham  ,"Eso es lo que pasa con los simios, puedes luchar hasta la muerte para conservar algo, pero en el momento en que lo tienen, cuando lo dejas ir, ¡se acabó!"
spam ,"¡Pregunta semanal sobre el sol! ¡Gana un reproductor de DVD Sony de primera calidad si sabes en qué país jugó el Liverpool a mitad de semana! Responde por mensaje de texto al 82277. £1,50 SP:Tyrone"
ham  ,"No, no voy a poder. || Aviso demasiado tarde. || De todos modos, estaré en casa en unas semanas. || ¿Cuáles son los planes?"
ham  ,"Tengo fujitsu, ibm, hp, toshiba... Tengo muchos modelos, ¿cómo decirlo?"
ham  ,Okie... Gracias...
ham  ,"Dios mío, qué fastidio. Será mejor que vaya entonces."
ham  ,"Como siempre, estoy bien, feliz y me va bien...:)"
ham  ,Okie
ham  ,"Entonces, ¿cuándo obtendrás acceso a Rimac?"
ham  ,¡Estoy en un restaurante comiendo calamares! Saldré alrededor de las 10:30. ¿Quiero hacer algo o es demasiado tarde?
ham  ,"Llamas a Times Job hoy, ok, umma, y les pides que se apuren."
ham  ,"HOLA. LLAMA CUANDO TERMINE EL TRABAJO. ME GUSTARÍA REUNIRME CON USTEDES ESTA NOCHE, YA QUE NECESITO UN DESCANSO DE LOS LIBROS. ¡ESTUDIÉ 4 HORAS LA NOCHE DE ANTERIOR Y HOY 2 DE TRABAJO!"
ham  ,R U & SAMP EL UNO EN EL OTRO. SI NOS ENCONTRAMOS PODEMOS IR A MI CASA
ham  ,:-) ¡Sí! Jajaja. ¡Por suerte no tuve un papel protagonista como el tuyo!
ham  ,Hola señora ¿cómo está?
ham  ,"Genial, envíame un mensaje de texto cuando tengas stock"
ham  ,"Como siempre, estoy bien, feliz y me va bien...:)"
spam ,"Knock Knock Txt, llama al 80082 para participar en el sorteo semanal de un vale regalo de 250 £ para una tienda de tu elección. Términos y condiciones www.tkls.com Edad mínima: 16 años. £1,50/semana"
ham  ,"Sí, todo es diversión inocente. O:-)"
ham  ,Gracias por enviar esta pregunta sobre capacidad mental.
ham  ,"Señor, espero que su día transcurra sin problemas. Realmente espero no tener que molestarlo con esto. Tengo algunas facturas que no puedo pagar este mes. No tengo dinero extra. Sé que este es un momento difícil para usted también, pero tengo que informarle."
ham  ,2 calabacines solamente. Miércoles a las &lt;#&gt; a las 2 aha.
ham  ,Fui a tu laboratorio pero no había nadie allí.
ham  ,No puedo atender el teléfono en este momento. Por favor envíenme un mensaje.
ham  ,Hola gente... $700 o $900 por 5 noches... ¡Excelente ubicación con cesta de desayuno!
spam ,"<Reenviado desde 21870000>Hola, esta es tu alerta SMS de mensajería de buzón. Tienes 40 coincidencias. Vuelve a llamar al 09056242159 para recuperar tus mensajes y coincidencias cc100p/min"
ham  ,¿Cómo?
ham  ,"¡Jaja! No, no estuvo tan mal, gracias. Es bueno estar en casa, pero ha sido una verdadera prueba de realidad. ¿Cómo estuvo tu día? ¿Hiciste algo con el sitio web?"
ham  ,Está bien señor...
ham  ,Regresaré a casa para cenar.
ham  ,S da..al r arriba &lt;#&gt;
spam ,"TONO DE LLAMADA GRATIS. Solo envía un mensaje de texto con la palabra ""POLYS"" al 87131. Luego, cada semana, recibe un tono nuevo. 0870737910216 años, solo £1,50/semana."
ham  ,"Unni, gracias querida por la recarga. Rakhesh"
ham  ,"Sé que me faltan muchos detalles de este drama en particular, pero en general no me preocupa eso."
ham  ,Jaja... No pueden qué... A lo sumo mañana perderán... jaja entonces ¿cómo?
ham  ,"¡Hola! Me alegro de que estés mejor ahora. Me enteré de que te regalaste una cámara digital, ¿está bien? Nos vamos a las 9 p. m. ¡Que tengas un fabuloso año nuevo! ¡Nos vemos en un par de semanas!"
ham  ,¡De ninguna manera voy a volver allí!
spam ,"¡URGENTE! ¡Tu número de móvil 077xxx GANÓ un premio de bonificación de £2000 el 02/06/03! ¡Este es el segundo intento de comunicarme contigo! ¡Llama al 09066362206 lo antes posible! BOX97N7QP, 150ppm"
ham  ,TE LLAMARÉ SEÑOR. En reunión
ham  ,Eso es lo que me encanta escuchar :V Nos vemos el domingo entonces
ham  ,"Lo siento mucho, lo siento mucho por estar retrasado con el prasad."
ham  ,Tiwary a rcb.batalla entre bang y kochi.
ham  ,¡Gracias a Dios que están en la cama!
ham  ,"No, no tengo cáncer. Las mamás hacen un gran alboroto por un chequeo regular, también conocido como prueba de Papanicolaou."
ham  ,Estoy en la universidad de artes de Gobi.
ham  ,¿Por qué quiere hablar conmigo?
ham  ,Pandy se unió a 4w Technologies hoy. Consiguió trabajo.
spam ,"¡Te garantizamos el último teléfono Nokia, un reproductor de MP3 iPod de 40 GB o un premio de 500 £! Texto: ¡RECOLECCIÓN AL N.º: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
ham  ,"¡Pueden intentarlo! De hecho, pueden perderse. ¡Je, je!"
ham  ,"Hola, acabas de hablar con MANEESHA V. Nos gustaría saber si quedaste satisfecho con la experiencia. Responde sin cargo con Sí o No."
ham  ,Mis amigos solían llamarlo igual.
ham  ,"Lo siento, llamaré más tarde."
ham  ,"Em, soy olowoyey@usc.edu, la pasé muy bien en Argentina. No me apena lo de la secretaria, todo es una bendición."
ham  ,Es un masaje taxista....tie-pos argh ok! Lool!
ham  ,"Hola, ¿puedo obtener un préstamo de $100 en dólares? Te lo devolveré a mediados de febrero, por favor."
ham  ,"Es posible que desees sacar más por si acaso y simplemente planear no gastarlo si puedes, no tengo mucha confianza en la administración del dinero de Derek y Taylor."
ham  ,¿Te gusta mover el trasero en la pista de baile?
ham  ,"Envíame un mensaje de texto cuando salgas, no llames, mi teléfono tiene problemas"
ham  ,Ya no es necesario tomar la droga.
ham  ,Lo siento da:) pensé en llamarte muchas veces:) estoy un poco ocupado. Te llamaré al mediodía.
ham  ,Es sarcasmo... no es sarcasmo
ham  ,"¡Genial! ¡Tengo que correr ahora, así que ttyl!"
ham  ,¿Te apetece probar Kadeem de nuevo? :V
ham  ,Ya <#> naal eruku.
ham  ,Aún no estás chikku... ¿qué pasa contigo?
ham  ,De acuerdo...
ham  ,¿Quieres finalmente almorzar hoy?
ham  ,¿Sabes cuándo volverá papá?
spam ,"Hola, cariño, ¿cómo estás hoy? Me encantaría charlar contigo. ¿Por qué no me cuentas cómo eres y qué te parece lo sexy?"
spam ,¡8007 GRATIS durante la primera semana! Tono Nokia n.° 1 para tu móvil todas las semanas. Solo envía un mensaje de texto con la palabra NOKIA al 8007. Envía mensajes de texto y avísale a tus amigos. www.getzed.co.uk. Apartado postal 36504 W4 5WQ. Normal: 150p/tono. 16+.
ham  ,Sigue siendo un hermano entre hermanos.
ham  ,¿Te reunirás con alguien mañana por la noche?
ham  ,"* Fue un día agradable y, sorprendentemente, fui sensata, me fui a casa temprano y ahora me siento bien. ¿O simplemente soy aburrida? ¿Cuándo es el tuyo? No me acuerdo."
ham  ,¿Por qué de? Te ves bien solamente:-)..
spam ,"¿Quieres tener sexo esta noche? ¿Quieres recibir ubicaciones reales de Dogging directamente en tu móvil? Únete a la red de Dogging más grande del Reino Unido. ¡Envía un mensaje de texto con la palabra PARK al 69696 ahora! Nueva York, ec2a. 3lp £1.50/mensaje"
