label,message,processed_text,language
spam ,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,free entri week comp send word enter tc cust care,english
ham  ,Jus ans me lar. U'll noe later.,jus an lar ull noe later,english
ham  ,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,want send someth sell fast ltgt k easi money,english
ham  ,have got * few things to do. may be in * pub later.,got thing may pub later,english
ham  ,1's finish meeting call me.,finish meet call,english
ham  ,Lol ok. I'll snatch her purse too.,lol ok ill snatch purs,english
ham  ,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,hellodrivbyquit edrunk sorri iff pthis make senrddnot dancc drum n basqihav fun nhite x ros xxxxxxx,english
ham  ,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pls repli,english
ham  ,How much are we getting?,much get,english
ham  ,Is ur paper in e morn or aft tmr?,ur paper e morn aft tmr,english
ham  ,"Dear relieved of westonzoyland, all going to plan this end too!",dear reliev westonzoyland go plan end,english
ham  ,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,hope great new semest wish best made great,english
ham  ,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,oh yes speak txt u hmm u get email,english
ham  ,"I want to show you the world, princess :) how about europe?",want show world princess europ,english
ham  ,Nobody can decide where to eat and dad wants Chinese,nobodi decid eat dad want chines,english
ham  ,No shoot me. I'm in the docs waiting room. :/,shoot im doc wait room,english
ham  ,Now? I'm going out 4 dinner soon..,im go dinner soon,english
ham  ,Hello which the site to download songs its urgent pls,hello site download song urgent pls,english
ham  ,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",know u mean king havin credit im goinb night night sweet onlymor sleep,english
ham  ,Horrible gal. Me in sch doing some stuff. How come u got mc?,horribl gal sch stuff come u got mc,english
ham  ,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",hi hun im comin nitetel everi im sorri hope u ava goodtimeoli rang melnit ifink mite b sortedbut il explain everythin monlrsx,english
ham  ,"I call you later, don't have network. If urgnt, sms me.",call later dont network urgnt sms,english
ham  ,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear,english
spam ,Please CALL 08712402779 immediately as there is an urgent message waiting for you,pleas call immedi urgent messag wait,english
ham  ,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,yeah like goe like friend imma flip shit like half hour,english
ham  ,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...,mum say wan go go shun bian watch da glass exhibit,english
ham  ,What your plan for pongal?,plan pongal,english
ham  ,Just wait till end of march when el nino gets himself. Oh.,wait till end march el nino get oh,english
ham  ,"Not yet chikku..going to room nw, i'm in bus..",yet chikkugo room nw im bus,english
ham  ,Am also doing in cbe only. But have to pay.,also cbe pay,english
ham  ,Honey boo I'm missing u.,honey boo im miss u,english
ham  ,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",sent jd custom servic cum account execut ur mail id detail contact us,english
ham  ,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",yo im parent gettin cash good news pick downstem,english
ham  ,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",thank much skype wit kz sura didnt get pleasur compani hope good weve given ultimatum oh countin aburo enjoy,english
spam ,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",hungri gay guy feel hungri call pmin stop text call pmin,english
ham  ,Ok. No wahala. Just remember that a friend in need ...,ok wahala rememb friend need,english
ham  ,I will see in half an hour,see half hour,english
ham  ,"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",im inperialmus listeningth weirdest track ever byleafcutt johnsound like insect molestedsomeon plumbingremix evil men acid,english
ham  ,"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",hey sorri didntgiv ya bellearli hunnyjust bedbut mite go thepub ltr uwana mt upload luv jenxxx,english
ham  ,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,serious tell exact word right,english
spam ,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,u get phone wan na chat set meet call u cum moro luv jane xx callsminmoremobsemspoboxpowa,english
ham  ,"Tee hee. Off to lecture, cheery bye bye.",tee hee lectur cheeri bye bye,english
ham  ,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",sorri chikku cell got problem thts nt abl repli u msg u,english
ham  ,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,still havent collect dough pls let know go place sent get control number,english
ham  ,Ok...,ok,english
spam ,network operator. The service is free. For T & C's visit 80488.biz,network oper servic free cs visit biz,english
ham  ,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,let know contact ive settl room let know ok,english
ham  ,Wot u up 2 u weirdo?,wot u u weirdo,english
ham  ,Can do lor...,lor,english
ham  ,Dont put your phone on silent mode ok,dont put phone silent mode ok,english
ham  ,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,meet depend wan lor,english
ham  ,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,wait tv show start lor u leh still busi ur report,english
ham  ,Oh ho. Is this the first time u use these type of words,oh ho first time u use type word,english
ham  ,Am I the only one who doesn't stalk profiles?,one doesnt stalk profil,english
ham  ,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",ever green quot ever told jerri cartoon person irrit u alway one love u vri much fail express gud nyt,english
ham  ,Yes i thought so. Thanks.,yes thought thank,english
ham  ,But if she.s drinkin i'm ok.,shes drinkin im ok,english
ham  ,"Just wondering, the others just took off",wonder other took,english
ham  ,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng,english
ham  ,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",dog must alway wait till end day word run time cell alreadi,english
ham  ,Happy new year to u too!,happi new year u,english
ham  ,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",heygreat dealfarm tour pm pax deposit may,english
ham  ,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...,eat jap done oso aft ur lect wat got lect rite,english
ham  ,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",hey babe saw came onlin second disappear happen,english
ham  ,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,da birthdat certif april real date today dont publish shall give special treat keep secret way thank wish,english
ham  ,Happy birthday... May all ur dreams come true...,happi birthday may ur dream come true,english
ham  ,Aiyah u did ok already lar. E nydc at wheellock?,aiyah u ok alreadi lar e nydc wheellock,english
ham  ,TELL HER I SAID EAT SHIT.,tell said eat shit,english
ham  ,Sure! I am driving but will reach my destination soon.,sure drive reach destin soon,english
ham  ,"K so am I, how much for an 8th? Fifty?",k much th fifti,english
ham  ,Your daily text from me – a favour this time,daili text favour time,english
ham  ,Great to hear you are settling well. So what's happenin wit ola?,great hear settl well what happenin wit ola,english
ham  ,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,cocksuck make feel better ipad worthless garbag novelti item feel bad even want one,english
ham  ,I tot u reach liao. He said t-shirt.,tot u reach liao said tshirt,english
ham  ,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",fran decid go n e way im complet broke knacker got bout c u mrw love janx ps dad fone credit,english
ham  ,I cant pick the phone right now. Pls send a message,cant pick phone right pls send messag,english
ham  ,Your right! I'll make the appointment right now.,right ill make appoint right,english
ham  ,Designation is software developer and may be she get chennai:),design softwar develop may get chennai,english
spam ,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,enjoy jamster videosound gold club credit new videosound logosmusicnew get fun jamstercouk help call,english
spam ,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",get lion england tone repli lionm mono lionp poli go origin n best tone gbp network oper rate appli,english
ham  ,I jokin oni lar.. Ü busy then i wun disturb ü.,jokin oni lar busi wun disturb,english
ham  ,"Ok, be careful ! Don't text and drive !",ok care dont text drive,english
ham  ,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",ill alway even spirit ill get bb soon tri sure need,english
